17941,172017,REDWOOD RD @ 10198 S,S REDWOOD RD,40.565665,-111.938828
14493,126701,1100 E @ 601 S,S 1100 E,40.756187,-111.859517
14360,137238,HIGHLAND DR @ 2745 S,S HIGHLAND DR,40.711647,-111.854895
14363,126454,HIGHLAND DR @ 2473 S,S HIGHLAND DR,40.717767,-111.856658
18331,S177010,PERUVIAN DOWN @ 10 W,W PERUVIAN DOWN,40.589171,-111.642651
14365,126456,HIGHLAND DR @ 2223 S,S HIGHLAND DR,40.722543,-111.858655
14496,109090,900 N @ 901 E,E 900 N,40.898374,-111.862921
14367,126423,1100 E @ 1951 S,S 1100 E,40.727709,-111.859626
14355,137233,HIGHLAND DR @ 3233 S,S HIGHLAND DR,40.700671,-111.850885
14356,137234,HIGHLAND DR @ 3125 S,S HIGHLAND DR,40.703061,-111.851748
23713,198210,10400 S @ 4012 W,W 10400 S,40.562461,-111.98704
11188,623198,WALL AVE @ 1530 S,S WALL AVE,41.239881,-111.978305
23200,801252,500 N @ 815 W,W 500 N,40.240362,-111.673275
23753,636095,WASHINGTON BLVD @ 2576 N,N WASHINGTON BLVD ,41.304842,-111.968676
23750,198255,LONE PEAK PKY @ 11888 S,S LONE PEAK PKY ,40.535181,-111.897171
23751,198256,LONE PEAK PKY @ 12249 S,S LONE PEAK PKY ,40.52793,-111.895549
23205,801257,UNIVERSITY AVE @ 3671 N,N UNIVERSITY AVE,40.282432,-111.658581
23206,801258,UNIVERSITY AVE @ 3720 N,N UNIVERSITY AVE,40.283155,-111.658417
23207,801259,UNIVERSITY AVE @ 3291 N,N UNIVERSITY AVE,40.277068,-111.657798
23208,801260,UNIVERSITY AVE @ 3302 N,N UNIVERSITY AVE,40.277717,-111.657591
23759,501035,STANSBURY PARKWAY @ 6750 N,N STANSBURY PARKWAY,40.651793,-112.297063
12409,109150,200 W @ 295 N,N 200 W,40.892006,-111.885705
12402,109108,200 W @ 1401 N,N 200 W,40.903551,-111.885649
12403,109109,200 W @ 1001 N,N 200 W,40.899783,-111.885673
15361,BB173204,SEGO LILY DR @ 115 E,E SEGO LILY DR,40.571192,-111.885451
12406,109112,200 W @ 553 N,N 200 W,40.896235,-111.885672
12404,109110,200 W @ 923 N,N 200 W,40.898461,-111.885672
12405,109111,200 W @ 685 N,N 200 W,40.896431,-111.885666
7759,127094,FOOTHILL DR @ 2160 S,S FOOTHILL DR,40.725166,-111.814604
8339,629159,OLD POST RD @ 4630 S    (OGDEN),S OLD POST RD,41.178437,-111.947701
24039,198351,STATE ST @ 11765 S,S STATE ST ,40.537632,-111.891256
21867,301096,1450 S @ 1157 E,E 1450 S,41.092857,-112.004123
22153,101511,6200 S @ 4662 W,W 6200 S,40.638651,-112.001365
22152,101509,7800 S @ 1780 W,W 7800 S,40.609636,-111.940835
22151,101508,3100 S @ 3157 W,W 3100 S,40.703825,-111.966813
22150,101507,9000 S @ 138 W,W 9000 S,40.588204,-111.895197
22159,301249,CENTER ST @ 1000 W,W CENTER ST,40.841979,-111.936922
22158,601116,RIVERDALE RD @ 710 W,W RIVERDALE RD,41.179892,-111.996428
13755,137182,700 E @ 3875 S,S 700 E,40.687991,-111.871177
13751,137175,700 E @ 4455 S,S 700 E,40.674812,-111.871277
21838,101425,KESTREL RISE RD @ 11351 S,S KESTREL RISE RD,40.544731,-112.000253
21831,101418,6200 S @ 2210 E,E 6200 S,40.638451,-111.827967
21833,101420,KESTREL RISE RD @ 11685 S,S KESTREL RISE RD,40.538241,-111.998398
21832,101419,6200 S @ 2157 E,E 6200 S,40.638561,-111.829231
21835,101422,KESTREL RISE RD @ 11558 S,S KESTREL RISE RD,40.541546,-111.998513
21834,101421,KESTREL RISE RD @ 11684 S,S KESTREL RISE RD,40.538265,-111.998514
21837,101424,KESTREL RISE RD @ 11368 S,S KESTREL RISE RD,40.544621,-112.000294
21836,101423,KESTREL RISE RD @ 11551 S,S KESTREL RISE RD,40.541621,-111.998395
11499,616006,WASHINGTON BLVD @ 496 S,S WASHINGTON BLVD,41.254805,-111.969577
12814,107007,200 E @ 690 S,S 200 E,40.969274,-111.883432
22518,101682,3900 S @ 1880 E,E 3900 S,40.687035,-111.837928
11451,628150,1900 W @ 5718 S,S 1900 W,41.159099,-112.025915
17431,171170,9000 S @ 2876 W,W 9000 S,40.587878,-111.961181
17432,171171,9000 S @ 3018 W,W 9000 S,40.587874,-111.963638
17433,171172,9000 S @ 3160 W,W 9000 S,40.587867,-111.966434
23351,830032,900 N @ 790 E,E 900 N,40.245817,-111.644721
17438,170027,9000 S @ 3421 W,W 9000 S,40.587798,-111.974204
13324,154133,1300 E @ 6198 S,S 1300 E,40.638632,-111.854734
13325,154134,1300 E @ 6330 S,S 1300 E,40.636433,-111.854759
17128,134178,5600 W @ 4500 S,S 5600 W,40.672115,-112.024851
4436,109171,MAIN ST @ 1 S    (BOUNTIFUL),S MAIN ST,40.889217,-111.880597
13320,154128,1300 E @ 5780 S,S 1300 E,40.646338,-111.854676
13321,154129,1300 E @ 5878 S,S 1300 E,40.644547,-111.854677
13322,154130,1300 E @ 5960 S,S 1300 E,40.643083,-111.854698
13323,154132,1300 E @ 6120 S,S 1300 E,40.639849,-111.854723
13328,154138,1300 E @ 6808 S,S 1300 E,40.627756,-111.854863
13329,154263,FORT UNION BLVD @ 1285 E,E FORT UNION BLVD,40.626246,-111.855482
21280,137172,MURRAY HOLLADAY RD @ 1780 E,E MURRAY HOLLADAY RD,40.665834,-111.841189
21286,828007,800 S @ 680 W,W 800 S,40.031443,-111.743305
21287,828008,800 S @ 705 W,W 800 S,40.031241,-111.743809
10474,820230,500 W @ 295 N,N 500 W,40.237572,-111.667582
10477,816106,1200 S @ 430 W,W 1200 S,40.275257,-111.705712
10476,820187,100 N @ 95 W,W 100 N,40.235061,-111.660231
10471,817252,500 W @ 781 N,N 500 W,40.244091,-111.667576
10470,817251,500 W @ 931 N,N 500 W,40.246139,-111.667566
10472,820228,500 W @ 475 N,N 500 W,40.240057,-111.667565
11873,629066,5300 S @ 848 E,E 5300 S,41.165182,-111.958411
14804,116057,400 N @ 1888 W,W 400 N,40.778222,-111.945146
14805,116043,STARCREST DR @ 498 N,N STARCREST DR,40.780144,-111.943638
11874,629063,5300 S @ 702 E,E 5300 S,41.167101,-111.962931
14807,116045,STARCREST DR @ 698 N,N STARCREST DR,40.784564,-111.943512
14808,117016,REDWOOD RD @ 812 N,N REDWOOD RD,40.787326,-111.939231
14809,117017,REDWOOD RD @ 902 N,N REDWOOD RD,40.788962,-111.939159
11878,616137,WALL AVE @ 896 S,S WALL AVE,41.248944,-111.977991
11879,616139,WALL AVE @ 668 S,S WALL AVE,41.252329,-111.977908
15179,173125,1300 E @ 8015 S,S 1300 E,40.606022,-111.852964
15177,173123,1300 E @ 8245 S,S 1300 E,40.601982,-111.852983
15173,173119,1300 E @ 8595 S,S 1300 E,40.595601,-111.853023
15171,173117,1300 E @ 8801 S,S 1300 E,40.591289,-111.853044
18783,627007,3500 W @ 5515 S    (ROY),S 3500 W,41.162941,-112.064591
18782,622044,INDUSTRIAL RD @ 2545 S,S INDUSTRIAL RD,41.219298,-112.011234
18781,623383,HARRISON BLVD @ 2483 S,S HARRISON BLVD,41.220491,-111.948369
18786,112002,ORCHARD DR @ 3560 S,S ORCHARD DR,40.850817,-111.896195
18785,112001,ORCHARD DR @ 3346 S,S ORCHARD DR,40.853282,-111.895572
14776,126234,1100 E @ 1526 S,S 1100 E,40.736505,-111.85972
14777,126235,1100 E @ 1616 S,S 1100 E,40.734569,-111.859723
14774,126731,1100 E @ 1386 S,S 1100 E,40.739619,-111.859713
14775,126233,1100 E @ 1450 S,S 1100 E,40.738166,-111.859699
14772,126231,1100 E @ 1148 S,S 1100 E,40.744023,-111.85967
14773,126232,1100 E @ 1330 S,S 1100 E,40.740898,-111.859699
14770,126229,1100 E @ 978 S,S 1100 E,40.74789,-111.85964
14771,126230,1100 E @ 1078 S,S 1100 E,40.745864,-111.859659
14778,126236,1100 E @ 1730 S,S 1100 E,40.732688,-111.859732
13928,111075,US HWY 89 @ 115 N,N US HWY 89,40.845445,-111.908453
13929,111076,US HWY 89 @ 135 N,N US HWY 89,40.844154,-111.909143
13926,111071,US HWY 89 @ 655 N   (N. SALT LAKE),N US HWY 89,40.854484,-111.902053
13927,111072,US HWY 89 @ 551 N,N US HWY 89,40.852134,-111.903926
13924,111069,US HWY 89 @ 905 N,N US HWY 89,40.857864,-111.899458
13925,111070,US HWY 89 @ 785 N,N US HWY 89,40.856157,-111.900756
13922,111033,US HWY 89 @ 2604 S,S US HWY 89,40.861364,-111.896331
13923,111013,US HWY 89 @ 1085 N,N US HWY 89,40.860982,-111.896966
13920,111031,US HWY 89 @ 850 N,N US HWY 89,40.857116,-111.899726
13921,111032,US HWY 89 @ 2959 S,S US HWY 89,40.859241,-111.898041
13695,174110,HIGHLAND DR @ 9156 S,S HIGHLAND DR,40.584602,-111.834272
13697,174068,9400 S @ 2140 E,E 9400 S,40.580351,-111.829475
13692,174037,HIGHLAND DR @ 8620 S,S HIGHLAND DR,40.594337,-111.832166
13693,174109,HIGHLAND DR @ 8902 S,S HIGHLAND DR,40.589311,-111.834298
11200,623320,36TH ST @ 130 E,E 36TH ST,41.198019,-111.978059
19071,127068,FOOTHILL DR @ 580 S,S FOOTHILL DR,40.756513,-111.835221
19079,138065,WASATCH BLVD @ 4305 S,S WASATCH BLVD,40.677411,-111.799543
22367,601140,1200 W @ 1120 N,N 1200 W,41.277849,-112.008464
22368,601141,1200 W @ 1105 N,N 1200 W,41.277814,-112.008584
22369,101634,4000 W @ 8570 S,S 4000 W,40.595508,-111.986521
23414,636043,1900 W @ 4362 S,S 1900 W,41.184185,-112.025781
23417,636044,WASHINGTON BLVD @ 1927 ,WASHINGTON BLVD ,41.232298,-111.970394
23416,636033,1900 W @ 4377 S,S 1900 W,41.183927,-112.026065
23411,636040,2175 W @ 4381 S,S 2175 W,41.183793,-112.032374
23942,301410,PARK LN @ 331 W,W PARK LN,40.991356,-111.895711
23941,301409,PARK LN @ 332 W,W PARK LN,40.991504,-111.8957
23412,636041,4000 S @ 2187 W,W 4000 S,41.190607,-112.032764
23419,830060,MAIN ST  @ 60 S,MAIN ST,40.109015,-111.65496
23949,830161,GENEVA RD @ 60 N,N GENEVA RD ,40.298077,-111.733858
22092,301228,CANYON CREST RD @ 738 S,S CANYON CREST RD,40.881334,-111.854973
22093,301229,300 S @ 1226 E,E 300 S,40.885676,-111.855015
22090,301226,CANYON CREST RD @ 1141 S,S CANYON CREST RD,40.877503,-111.855135
22091,301227,CANYON CREST RD @ 777 S,S CANYON CREST RD,40.881608,-111.854837
17407,136230,REDWOOD RD @ 3745 S,S REDWOOD RD,40.690431,-111.938758
22097,301233,DAVIS BLVD @ 320 N,N DAVIS BLVD,40.892995,-111.858327
22094,301230,1300 E @ 207 S,S 1300 E,40.887519,-111.853339
22095,301231,1300 E @ 1 S,S 1300 E,40.890212,-111.853279
22098,301234,DAVIS BLVD @ 321 N,N DAVIS BLVD,40.892984,-111.858493
22099,301235,900 E @ 540 N,N 900 E,40.896197,-111.863038
14655,125238,MEAD AVE @ 1171 W,W MEAD AVE,40.747712,-111.924926
8125,126047,1300 E @ 401 S,S 1300 E,40.760419,-111.853755
14654,125236,MEAD AVE @ 1351 W,W MEAD AVE,40.747708,-111.929029
5900,135271,3500 S @ 3955 W,W 3500 S,40.696503,-111.985301
10916,823078,400 N @ 340 E,E 400 N,40.172156,-111.603695
10914,823103,400 N @ 110 E,E 400 N,40.172164,-111.608365
10915,823077,400 N @ 220 E,E 400 N,40.172173,-111.606597
10912,823054,MAIN ST @ 595 N,N MAIN ST,40.175146,-111.610789
10913,823076,400 N @ 40 E,E 400 N,40.172174,-111.610226
10910,821017,STATE ST @ 1444 S,S STATE ST,40.214259,-111.635134
10911,823053,MAIN ST @ 865 N,N MAIN ST,40.179014,-111.610789
10918,823080,400 E @ 245 N,N 400 E,40.170054,-111.603424
10648,816085,1200 W @ 430 S,S 1200 W,40.289011,-111.724312
10649,816086,1200 W @ 600 S,S 1200 W,40.286441,-111.724254
16429,135112,3200 W @ 4061 S,S 3200 W,40.682837,-111.967444
21314,819028,CENTER ST @ 1785 W,W CENTER ST,40.233829,-111.690358
21315,819029,1600 W @ 390 S,S 1600 W,40.228568,-111.687535
21316,819030,1600 W @ 375 S,S 1600 W,40.228902,-111.687366
21317,820054,900 E @ 276 S,S 900 E,40.230241,-111.642842
21310,S174087,WASATCH BLVD @ 8545 S,S WASATCH BLVD,40.596262,-111.797128
21313,819027,CENTER ST @ 1772 W,W CENTER ST,40.233963,-111.690326
17593,138058,3900 S @ 3085 E,E 3900 S,40.687095,-111.805931
17592,138057,3900 S @ 3239 E,E 3900 S,40.687083,-111.802305
17591,161013,MAIN ST @ 345 E,E MAIN ST,40.599903,-112.449917
17590,162006,MAIN ST @ 405 E,E MAIN ST,40.599875,-112.446715
17597,138064,3900 S @ 2525 E,E 3900 S,40.687155,-111.819254
17596,138063,3900 S @ 2591 E,E 3900 S,40.687141,-111.817612
17595,138061,3900 S @ 2811 E,E 3900 S,40.687127,-111.812477
17594,138059,3900 S @ 2935 E,E 3900 S,40.687101,-111.809387
22953,101940,2200 W @ 3853 S,S 2200 W,40.688136,-111.948381
22952,101939,2200 W @ 3870 S,S 2200 W,40.687658,-111.948539
3432,182024,400 S @ 96 W,W 400 S,40.523187,-112.301381
22956,101943,2700 S @ 5415 W,W 2700 S,40.710988,-112.022501
870,135009,CONSTITUTION BLVD @ 3700 S,S CONSTITUTION BLVD,40.691967,-111.958133
22954,101941,3800 S @ 2314 W,W 3800 S,40.689492,-111.950496
14169,126116,500 E @ 1301 S,S 500 E,40.741483,-111.87676
5202,109003,400 E @ 347 N,N 400 E,40.921093,-111.872367
14163,126100,500 E @ 2455 S,S 500 E,40.717335,-111.876795
14162,137094,500 E @ 2525 S,S 500 E,40.715782,-111.876809
14161,137093,500 E @ 2695 S,S 500 E,40.712976,-111.87681
14160,137092,500 E @ 2767 S,S 500 E,40.711042,-111.876824
14167,126107,500 E @ 1979 S,S 500 E,40.727021,-111.876752
14166,126104,500 E @ 2173 S,S 500 E,40.723657,-111.876748
14165,126103,500 E @ 2233 S,S 500 E,40.722189,-111.876771
14164,126102,500 E @ 2315 S,S 500 E,40.720342,-111.876777
13179,118155,SOUTH TEMPLE @ 347 E,E SOUTH TEMPLE,40.769426,-111.880919
13175,126555,UNIVERSITY ST @ 225 S,S UNIVERSITY ST,40.764248,-111.852268
14347,118183,N ST @ 148 N,N N ST,40.772594,-111.864055
11190,623300,WALL AVE @ 1180 S,S WALL AVE,41.24521,-111.978057
18312,BB173017,9000 S @ 165 E,E 9000 S,40.588435,-111.885653
14344,126495,GUARDSMAN WAY @ 701 S,S GUARDSMAN WAY,40.754061,-111.845271
11194,623201,WALL AVE @ 1435 S,S WALL AVE,41.240691,-111.978569
18316,S174039,WASATCH BLVD @ 7850 S,S WASATCH BLVD,40.608765,-111.792551
14340,126269,900 S @ 316 E,E 900 S,40.749711,-111.882062
11198,623319,22ND ST @ 299 E,E 22ND ST,41.226902,-111.973449
14349,137225,HIGHLAND DR @ 3975 S,S HIGHLAND DR,40.685391,-111.844377
17922,132019,3100 S @ 8699 W,W 3100 S,40.703671,-112.099129
17923,132020,3100 S @ 8601 W,W 3100 S,40.703649,-112.097468
17921,132018,3100 S @ 8801 W,W 3100 S,40.703698,-112.101576
17925,133099,3100 S @ 8415 W,W 3100 S,40.703661,-112.092109
3043,137118,1300 E @ 3920 S,S 1300 E,40.685953,-111.854228
16302,133067,3500 S @ 8086 W,W 3500 S,40.696597,-112.084143
23770,198260,RIVER FRONT PKY @ 11309 ,RIVER FRONT PKY ,40.546488,-111.917507
23771,198261,RIVER FRONT PKY @ 10903 ,RIVER FRONT PKY ,40.554078,-111.914873
23774,701024,MAIN ST @ 47 N,N MAIN ST ,41.511563,-112.01587
12420,109137,200 W @ 1098 S,S 200 W,40.877582,-111.886317
12421,109138,200 W @ 887 S,S 200 W,40.880711,-111.885586
12422,109227,200 W @ 467 S,S 200 W,40.884579,-111.885554
12423,109140,200 W @ 301 S,S 200 W,40.886462,-111.885546
12424,109141,200 W @ 101 S,S 200 W,40.888133,-111.885544
12425,109142,200 W @ 98 N,N 200 W,40.889591,-111.885541
12426,109143,200 W @ 290 N,N 200 W,40.892299,-111.885537
12427,109238,200 W @ 390 N,N 200 W,40.894336,-111.885554
12428,109145,200 W @ 540 N,N 200 W,40.895683,-111.885562
12429,109239,200 W @ 670 N,N 200 W,40.896331,-111.885544
8137,126563,1300 E @ 896 S,S 1300 E,40.75004,-111.854
8132,126558,UNIVERSITY ST @ 368 S,S UNIVERSITY ST,40.760958,-111.852451
8133,126559,1300 E @ 480 S,S 1300 E,40.758913,-111.854078
8352,623238,36TH ST @ 1220 E    (OGDEN),E 36TH ST,41.197634,-111.947868
22139,101503,HIGHBURY PARKWAY @ 5500 W,W HIGHBURY PARKWAY,40.707972,-112.022725
22138,101502,5600 W @ 3061 S,S 5600 W,40.704722,-112.024734
22131,101498,3300 S @ 120 E,E 3300 S,40.699771,-111.887299
22133,801066,STATE ST @ 763 N,N STATE ST,40.310948,-111.701284
22420,101616,12600 S @ 1825 W,W 12600 S,40.522176,-111.940725
22134,801067,800 E @ 624 S,S 800 E,40.285451,-111.676345
22137,101501,3100 S @ 3248 W,W 3100 S,40.703992,-111.968608
22302,101603,900 S @ 882 E,E 900 S,40.749708,-111.865959
13770,126032,700 E @ 1697 S,S 700 E,40.733965,-111.870994
13775,126037,700 E @ 1305 S,S 700 E,40.741461,-111.870991
15486,188061,1300 W @ 11819 S,S 1300 W,40.536288,-111.929117
18332,S177011,BLACKJACK DOWN @ 11 W,W BLACKJACK DOWN,40.586953,-111.647635
11439,616102,MONROE BLVD @ 408 N,N MONROE BLVD,41.266704,-111.959122
11432,633100,MAIN ST @ 1300 N    (SUNSET),N MAIN ST,41.132564,-112.025891
11430,633098,MAIN ST @ 820 N,N MAIN ST,41.125954,-112.025884
11431,633099,MAIN ST @ 1168 N,N MAIN ST,41.129564,-112.025888
11436,628146,MAIN ST @ 2598 N,N MAIN ST,41.150869,-112.025928
11437,628147,MAIN ST @ 3050 N,N MAIN ST,41.152632,-112.025925
11434,628144,MAIN ST @ 2002 N    (SUNSET),N MAIN ST,41.142657,-112.025914
11435,628145,MAIN ST @ 2302 N,N MAIN ST,41.147591,-112.025931
17100,138249,4500 S @ 2925 E,E 4500 S,40.675191,-111.809938
17101,138250,4500 S @ 2801 E,E 4500 S,40.675263,-111.812491
17450,172233,9000 S @ 675 W,W 9000 S,40.587629,-111.909575
17451,172161,9000 S @ 407 W,W 9000 S,40.587826,-111.903294
17456,173005,9400 S @ 1156 E,E 9400 S,40.580385,-111.857343
17457,173221,9400 S @ 1205 E,E 9400 S,40.580396,-111.854767
17106,138094,MURRAY HOLLADAY RD @ 1981 E,E MURRAY HOLLADAY RD,40.665945,-111.834675
17107,138095,MURRAY HOLLADAY RD @ 1885 E,E MURRAY HOLLADAY RD,40.665954,-111.837545
17458,173222,9400 S @ 1356 E,E 9400 S,40.580323,-111.852139
17459,173006,9400 S @ 1434 E,E 9400 S,40.580304,-111.850142
13342,101032,FAIRFIELD RD @ 325 N,N FAIRFIELD RD,41.065568,-111.948851
13343,101038,FAIRFIELD RD @ 221 N,N FAIRFIELD RD,41.063365,-111.946824
13340,101030,FAIRFIELD RD @ 735 N,N FAIRFIELD RD,41.070587,-111.950322
13341,101031,FAIRFIELD RD @ 525 N,N FAIRFIELD RD,41.067556,-111.950296
13346,101123,FAIRFIELD RD @ 330 S,S FAIRFIELD RD,41.056208,-111.942582
13347,101124,FAIRFIELD RD @ 450 S,S FAIRFIELD RD,41.053967,-111.941224
13344,101034,FAIRFIELD RD @ 70 S,S FAIRFIELD RD,41.060599,-111.944891
13345,101035,FAIRFIELD RD @ 150 S,S FAIRFIELD RD,41.058423,-111.943736
13348,102011,FAIRFIELD RD @ 1099 N,N FAIRFIELD RD,41.052133,-111.939868
13349,102012,FAIRFIELD RD @ 951 N,N FAIRFIELD RD,41.049846,-111.939045
21212,819021,1600 W @ 35 S,S 1600 W,40.233401,-111.687525
21817,101409,200 S @ 460 W,W 200 S,40.76513,-111.904673
21814,112004,2050 S @ 1135 E,E 2050 S,40.867265,-111.857501
21819,301093,1800 N @ 30 W,W 1800 N,41.139943,-112.026611
12167,628069,1900 W @ 3992 S          (ROY),S 1900 W,41.191295,-112.025711
22536,101690,12600 S @ 2487 W,W 12600 S,40.522235,-111.953721
12169,622031,HINKLEY DR @ 1375 W,W HINKLEY DR,41.203072,-112.011593
12168,622030,1900 W @ 3776 S,S 1900 W,41.194733,-112.025709
18333,S177012,CLIFF DN @ 12 W,W CLIFF DN,40.583601,-111.653458
10453,812031,STATE ST @ 1369 N,N STATE ST,40.322359,-111.706279
10451,812028,STATE ST @ 1801 N,N STATE ST,40.330345,-111.710965
10450,812026,STATE ST @ 120 S,S STATE ST,40.335499,-111.715161
10457,812038,STATE ST @ 597 N,N STATE ST,40.308171,-111.700029
10454,812033,STATE ST @ 1001 N,N STATE ST,40.315717,-111.703344
21765,301056,850 W @ 450 N,N 850 W,40.987685,-111.905316
21764,301055,450 N @ 850 W,W 450 N,40.987766,-111.905506
21767,301087,700 E @ 1250 S   (CLEARFIELD),S 700 E,41.094391,-112.013068
21766,301086,700 E @ 1270 S     (CLEARFIELD),S 700 E,41.094527,-112.013188
21761,TX101394,SALT LAKE CENTRAL STATION,W 330 S,40.762533,-111.908296
21760,601085,ROY STATION,S SANDRIDGE DR,41.188757,-112.039378
21763,TX101396,OLD GREEKTOWN STATION,W 200 S,40.765022,-111.905788
21762,TX101395,PLANETARIUM STATION,S 400 W,40.766858,-111.902524
21769,601086,SANDRIDGE DR @ 4155 S,SANDRIDGE DR,41.188448,-112.039351
21768,301088,700 E @ 1260 S,S 700 E,41.094255,-112.012985
11858,616128,US HWY 89 @ 1545 N,N US HWY 89,41.286021,-111.989028
11859,616169,US HWY 89 @ 1275 N,N US HWY 89,41.280944,-111.985633
8908,101007,RING RD @ 425 W    (LAYTON MALL),W RING RD,41.078921,-111.974571
11850,615043,US HWY 89 @ 2200 N,N US HWY 89,41.297446,-111.996933
11853,615036,1200 W @ 1001 S   (SLATERVILLE),S 1200 W,41.247776,-112.009629
11856,615042,US HWY 89 @ 2185 N,N US HWY 89,41.297081,-111.996968
11857,616168,US HWY 89 @ 1725 N,N US HWY 89,41.290559,-111.992065
23514,830121,620 N @ 2414 W,W 620 N,40.242653,-111.700892
23515,830120,620 N @ 2387 W,W 620 N,40.242541,-111.70043
23040,TX101992,NORTH TEMPLE BRIDGE/GUADALUPE,W North Temple,40.771578,-111.904318
23041,TX101993,JACKSON/EUCLID STATION,W North Temple,40.771502,-111.914486
14758,125197,REDWOOD RD @ 1722 S,S REDWOOD RD,40.732531,-111.939228
14759,125198,REDWOOD RD @ 1830 S,S REDWOOD RD,40.730127,-111.939219
14754,124054,1700 S @ 2035 W,W 1700 S,40.733051,-111.947231
14755,124055,1700 S @ 1905 W,W 1700 S,40.733051,-111.945016
14756,124056,1700 S @ 1825 W,W 1700 S,40.733063,-111.942765
14757,125203,1700 S @ 1725 W,W 1700 S,40.732983,-111.940201
14753,124053,1700 S @ 2095 W,W 1700 S,40.733048,-111.949101
13904,102041,US HWY 89 @ 999 N   (KAYSVILLE),N US HWY 89,41.052661,-111.910626
13907,117003,NORTH TEMPLE ST @ 198 W,W NORTH TEMPLE ST,40.771627,-111.896505
13900,102037,US HWY 89 @ 995 N  (LAYTON),N US HWY 89,41.074265,-111.911162
13901,102038,US HWY 89 @ 125 N,N US HWY 89,41.065091,-111.910771
13902,102039,US HWY 89 @ 89 N,N US HWY 89,41.061801,-111.910727
13903,102040,US HWY 89 @ 201 N,N US HWY 89,41.058546,-111.910733
13908,117217,300 W @ 240 N,N 300 W,40.774073,-111.899494
13909,117218,300 W @ 304 N,N 300 W,40.776373,-111.899496
18101,152087,5400 S @ 3950 W,W 5400 S,40.653172,-111.985171
11227,615028,1200 W @ 200 S,S 1200 W,41.259477,-112.008893
11226,615027,1200 W @ 700 S,S 1200 W,41.251667,-112.009515
11225,615025,1200 W @ 1002 S,S 1200 W,41.247921,-112.009469
11224,623205,24TH ST @ 567 W,W  24TH ST,41.222938,-111.992104
11223,622039,24TH ST @ 767 W,W 24TH ST,41.222996,-111.996889
11221,622036,PENNSYLVANIA AVE @ 2680 S,S PENNSYLVANIA AVE,41.217635,-112.006347
11220,622035,PENNSYLVANIA AVE @ 2746 S,S PENNSYLVANIA AVE,41.215727,-112.006401
19058,105012,MAIN ST @ 1475 N,N MAIN ST,41.004901,-111.904654
12477,101100,MAIN ST @ 1380 N,N MAIN ST,41.080108,-111.988855
22303,301285,MAIN ST @ 969 N,N MAIN ST,41.074245,-111.980641
22300,101601,11800 S @ 3450 W,W 11800 S,40.536978,-111.973162
22301,101602,BALSA AVE @ 5523 W,W BALSA AVE,40.636264,-112.022776
22306,101604,STATE ST @ 36 S,S STATE ST,40.768239,-111.888389
22304,601131,WALL AVE @ 435 N,N WALL AVE,41.267454,-111.977886
23433,830073,900 E @ 907 N,N 900 E,40.393947,-111.77345
23432,830072,960 E @ 881 N,N 960 E,40.397169,-111.773795
23431,830071,4800 W @ 11225 N,N 4800 W,40.436492,-111.773501
23430,830070,CANYON CREST RD @ 186 E,E CANYON CREST RD,40.446839,-111.775793
23437,830075,1700 S @ 2 E,E 1700 S,40.212124,-111.657917
23436,BB830074,ASHTON BLVD @ 3101 N,N ASHTON BLVD,40.425708,-111.896118
23435,BB198120,11400 S @ 361 E,E 11400 S,40.544571,-111.878988
23434,BB198119,700 E @ 11796 S,S 700 E,40.535861,-111.872007
23439,830079,US-89 @ 940 W,W US-89,40.387252,-111.822506
23438,830076,820 N @ 1762 W,W 820 N,40.245316,-111.688935
16194,136260,REDWOOD RD @ 3298 S,S REDWOOD RD,40.700441,-111.939099
16198,135323,3600 W @ 2850 S,S 3600 W,40.708463,-111.977266
16628,135181,4100 S @ 3855 W,W 4100 S,40.681988,-111.983768
16627,135148,4100 S @ 4099 W,W 4100 S,40.682012,-111.988898
16626,135147,4100 S @ 4147 W,W 4100 S,40.682008,-111.990305
16195,136261,REDWOOD RD @ 3430 S,S REDWOOD RD,40.698606,-111.939092
16624,134067,4100 S @ 4513 W,W 4100 S,40.681987,-111.998975
16625,134069,4100 S @ 4253 W,W 4100 S,40.682005,-111.992813
16622,134131,4800 W @ 4115 S,S 4800 W,40.681482,-112.005597
16623,134066,4100 S @ 4655 W,W 4100 S,40.681982,-112.002121
16620,134129,4800 W @ 4251 S,S 4800 W,40.678452,-112.005566
16621,134130,4800 W @ 4177 S,S 4800 W,40.680101,-112.005601
16197,136220,REDWOOD RD @ 3670 S,S REDWOOD RD,40.693229,-111.939073
12758,107012,200 E @ 1372 S,S 200 E,40.958058,-111.883387
12759,107013,200 E @ 1478 S    (FARMINGT0N),S 200 E,40.955962,-111.883418
12756,107010,200 E @ 1110 S,S 200 E,40.962339,-111.883409
12757,107011,200 E @ 1270 S,S 200 E,40.959726,-111.883401
12754,104014,MAIN ST @ 1217 N,N MAIN ST,41.000447,-111.900191
12755,104015,MAIN ST @ 1029 N,N MAIN ST,40.998195,-111.898252
10938,829026,100 N @ 875 E,E 100 N,40.044612,-111.718526
10939,829027,100 N @ 601 E,E 100 N,40.044592,-111.723004
10934,830016,HIGHWAY 198 @ 385 N,N HIGHWAY 198,40.060358,-111.668968
10936,830021,HIGHWAY 198 @ 502 W,W HIGHWAY 198,40.051231,-111.683271
10937,829025,100 N @ 985 E,E 100 N,40.044657,-111.716439
